,iid,age,gender,field_cd,race,goal,match,satis_2,length,numdat_2
398,33,30.0,Female,3.0,2.0,6.0,No,5.0,3.0,2.0
399,33,30.0,Female,3.0,2.0,6.0,No,5.0,3.0,2.0
400,33,30.0,Female,3.0,2.0,6.0,No,5.0,3.0,2.0
401,33,30.0,Female,3.0,2.0,6.0,No,5.0,3.0,2.0
402,33,30.0,Female,3.0,2.0,6.0,No,5.0,3.0,2.0
403,33,30.0,Female,3.0,2.0,6.0,No,5.0,3.0,2.0
404,33,30.0,Female,3.0,2.0,6.0,No,5.0,3.0,2.0
405,33,30.0,Female,3.0,2.0,6.0,No,5.0,3.0,2.0
406,33,30.0,Female,3.0,2.0,6.0,No,5.0,3.0,2.0
407,33,30.0,Female,3.0,2.0,6.0,No,5.0,3.0,2.0
408,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
409,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
410,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
411,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
412,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
413,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
414,34,21.0,Female,8.0,4.0,1.0,Yes,6.0,1.0,2.0
415,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
416,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
417,34,21.0,Female,8.0,4.0,1.0,Yes,6.0,1.0,2.0
418,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
419,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
420,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
421,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
422,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
423,34,21.0,Female,8.0,4.0,1.0,No,6.0,1.0,2.0
424,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
425,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
426,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
427,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
428,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
429,35,25.0,Female,2.0,2.0,1.0,Yes,6.0,1.0,2.0
430,35,25.0,Female,2.0,2.0,1.0,Yes,6.0,1.0,2.0
431,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
432,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
433,35,25.0,Female,2.0,2.0,1.0,Yes,6.0,1.0,2.0
434,35,25.0,Female,2.0,2.0,1.0,Yes,6.0,1.0,2.0
435,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
436,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
437,35,25.0,Female,2.0,2.0,1.0,Yes,6.0,1.0,2.0
438,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
439,35,25.0,Female,2.0,2.0,1.0,No,6.0,1.0,2.0
440,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
441,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
442,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
443,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
444,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
445,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
446,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
447,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
448,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
449,36,26.0,Female,2.0,2.0,2.0,Yes,3.0,1.0,3.0
450,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
451,36,26.0,Female,2.0,2.0,2.0,Yes,3.0,1.0,3.0
452,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
453,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
454,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
455,36,26.0,Female,2.0,2.0,2.0,No,3.0,1.0,3.0
456,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
457,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
458,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
459,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
460,37,27.0,Female,3.0,2.0,2.0,Yes,6.0,1.0,2.0
461,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
462,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
463,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
464,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
465,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
466,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
467,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
468,37,27.0,Female,3.0,2.0,2.0,Yes,6.0,1.0,2.0
469,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
470,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
471,37,27.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
472,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
473,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
474,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
475,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
476,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
477,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
478,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
479,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
480,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
481,38,23.0,Female,1.0,1.0,1.0,Yes,2.0,1.0,2.0
482,38,23.0,Female,1.0,1.0,1.0,Yes,2.0,1.0,2.0
483,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
484,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
485,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
486,38,23.0,Female,1.0,1.0,1.0,No,2.0,1.0,2.0
487,38,23.0,Female,1.0,1.0,1.0,Yes,2.0,1.0,2.0
488,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
489,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
490,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
491,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
492,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
493,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
494,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
495,39,24.0,Female,1.0,3.0,5.0,Yes,4.0,1.0,2.0
496,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
497,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
498,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
499,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
500,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
501,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
502,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
503,39,24.0,Female,1.0,3.0,5.0,No,4.0,1.0,2.0
504,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
505,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
506,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
507,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
508,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
509,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
510,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
511,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
512,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
513,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
514,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
515,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
516,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
517,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
518,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
519,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
520,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
521,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
522,40,25.0,Male,,4.0,2.0,No,2.0,1.0,2.0
523,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
524,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
525,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
526,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
527,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
528,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
529,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
530,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
531,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
532,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
533,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
534,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
535,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
536,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
537,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
538,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
539,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
540,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
541,41,30.0,Male,1.0,4.0,2.0,No,5.0,3.0,3.0
542,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
543,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
544,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
545,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
546,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
547,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
548,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
549,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
550,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
551,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
552,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
553,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
554,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
555,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
556,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
557,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
558,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
559,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
560,42,23.0,Male,5.0,4.0,2.0,No,8.0,3.0,3.0
561,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
562,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
563,43,24.0,Male,8.0,2.0,6.0,Yes,5.0,1.0,2.0
564,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
565,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
566,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
567,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
568,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
569,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
570,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
571,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
572,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
573,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
574,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
575,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
576,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
577,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
578,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
579,43,24.0,Male,8.0,2.0,6.0,No,5.0,1.0,2.0
580,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
581,44,24.0,Male,3.0,2.0,1.0,Yes,7.0,1.0,2.0
582,44,24.0,Male,3.0,2.0,1.0,Yes,7.0,1.0,2.0
583,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
584,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
585,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
586,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
587,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
588,44,24.0,Male,3.0,2.0,1.0,Yes,7.0,1.0,2.0
589,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
590,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
591,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
592,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
593,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
594,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
595,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
596,44,24.0,Male,3.0,2.0,1.0,Yes,7.0,1.0,2.0
597,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
598,44,24.0,Male,3.0,2.0,1.0,No,7.0,1.0,2.0
599,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
600,45,28.0,Male,8.0,2.0,2.0,Yes,7.0,3.0,3.0
601,45,28.0,Male,8.0,2.0,2.0,Yes,7.0,3.0,3.0
602,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
603,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
604,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
605,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
606,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
607,45,28.0,Male,8.0,2.0,2.0,Yes,7.0,3.0,3.0
608,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
609,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
610,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
611,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
612,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
613,45,28.0,Male,8.0,2.0,2.0,Yes,7.0,3.0,3.0
614,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
615,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
616,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
617,45,28.0,Male,8.0,2.0,2.0,No,7.0,3.0,3.0
618,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
619,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
620,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
621,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
622,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
623,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
624,46,26.0,Male,8.0,2.0,2.0,Yes,8.0,3.0,2.0
625,46,26.0,Male,8.0,2.0,2.0,Yes,8.0,3.0,2.0
626,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
627,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
628,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
629,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
630,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
631,46,26.0,Male,8.0,2.0,2.0,Yes,8.0,3.0,2.0
632,46,26.0,Male,8.0,2.0,2.0,Yes,8.0,3.0,2.0
633,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
634,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
635,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
636,46,26.0,Male,8.0,2.0,2.0,No,8.0,3.0,2.0
637,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
638,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
639,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
640,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
641,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
642,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
643,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
644,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
645,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
646,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
647,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
648,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
649,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
650,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
651,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
652,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
653,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
654,47,30.0,Male,8.0,2.0,1.0,No,5.0,3.0,2.0
655,47,30.0,Male,8.0,2.0,1.0,Yes,5.0,3.0,2.0
656,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
657,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
658,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
659,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
660,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
661,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
662,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
663,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
664,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
665,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
666,48,22.0,Male,12.0,2.0,1.0,Yes,6.0,3.0,2.0
667,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
668,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
669,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
670,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
671,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
672,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
673,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
674,48,22.0,Male,12.0,2.0,1.0,No,6.0,3.0,2.0
675,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
676,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
677,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
678,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
679,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
680,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
681,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
682,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
683,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
684,49,25.0,Male,8.0,4.0,1.0,Yes,6.0,3.0,3.0
685,49,25.0,Male,8.0,4.0,1.0,Yes,6.0,3.0,3.0
686,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
687,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
688,49,25.0,Male,8.0,4.0,1.0,Yes,6.0,3.0,3.0
689,49,25.0,Male,8.0,4.0,1.0,Yes,6.0,3.0,3.0
690,49,25.0,Male,8.0,4.0,1.0,Yes,6.0,3.0,3.0
691,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
692,49,25.0,Male,8.0,4.0,1.0,Yes,6.0,3.0,3.0
693,49,25.0,Male,8.0,4.0,1.0,No,6.0,3.0,3.0
694,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
695,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
696,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
697,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
698,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
699,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
700,50,27.0,Male,1.0,1.0,6.0,Yes,6.0,1.0,2.0
701,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
702,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
703,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
704,50,27.0,Male,1.0,1.0,6.0,Yes,6.0,1.0,2.0
705,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
706,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
707,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
708,50,27.0,Male,1.0,1.0,6.0,Yes,6.0,1.0,2.0
709,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
710,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
711,50,27.0,Male,1.0,1.0,6.0,Yes,6.0,1.0,2.0
712,50,27.0,Male,1.0,1.0,6.0,No,6.0,1.0,2.0
713,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
714,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
715,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
716,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
717,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
718,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
719,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
720,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
721,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
722,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
723,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
724,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
725,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
726,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
727,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
728,51,23.0,Male,1.0,2.0,1.0,Yes,5.0,1.0,2.0
729,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
730,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
731,51,23.0,Male,1.0,2.0,1.0,No,5.0,1.0,2.0
732,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
733,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
734,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
735,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
736,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
737,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
738,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
739,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
740,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
741,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
742,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
743,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
744,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
745,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
746,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
747,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
748,52,21.0,Male,1.0,2.0,1.0,Yes,4.0,1.0,2.0
749,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
750,52,21.0,Male,1.0,2.0,1.0,No,4.0,1.0,2.0
751,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
752,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
753,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
754,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
755,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
756,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
757,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
758,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
759,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
760,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
761,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
762,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
763,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
764,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
765,53,28.0,Male,4.0,2.0,2.0,Yes,8.0,3.0,3.0
766,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
767,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
768,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
769,53,28.0,Male,4.0,2.0,2.0,No,8.0,3.0,3.0
770,54,28.0,Male,8.0,2.0,5.0,No,7.0,3.0,2.0
771,54,28.0,Male,8.0,2.0,5.0,No,7.0,3.0,2.0
772,54,28.0,Male,8.0,2.0,5.0,No,7.0,3.0,2.0
773,54,28.0,Male,8.0,2.0,5.0,No,7.0,3.0,2.0
